code	title	info
1514060	집착 시종으로 살아남기	 BL소설 속 병약수와 똑같은 희귀 병을 앓다 죽길 3회차.  더는 이렇게 허무하게 죽을 순 없지.  그래서 특단의 조치를 내렸다.  '잘 차려진 병약수 약상에 숟가락이나 얹어보자!'  시종으로 위장해서 그를 모시려 했다.  하지만 지랄수란 쉽지 않았는데.  “나가! 나가라고!! 이제 다 지긋지긋해!!!... 잠깐. 넌 지금 무릎 꿇고 무얼 하는 거지?”  “도련님, 기왕 버릴 거면 제 입에 버려주십쇼.”    당황해서 약병을 던지던 팔을 거둬버린 그에게 아쉽게 말했다.  “그냥 얼굴에 뿌려주셔도 전 상관 없는데....”  순간, 도련님의 동공이 크게 요동쳤다.      나는야 한다면 하는 여자.   기왕 하는 김에 우리 도련님을 잘 챙겨주었다.  시중은 물론 안아도 주고, 업어도 주고, 그의 다리가 되어 곳곳을 누볐다.  그런데 내가 너무 끝발나게 잘해줬나?  “누구의 사주를 받아 나를 현혹하려 드는지 사실대로 고해라.”  이상한 오해를 사버리고 말았네.  “그렇다면 목을 베는 것만으로 끝내주도록 하겠... 넌 또 왜 갑자기 손을 번쩍 들어?” “예, 그거 전데요!” “....” “와. 이 자백제 효과 끝내주네. 어디서 구하신 거예요?”  잠시 당황했던 그는 특유의 사나운 어조로 물었다.  “사주자는 없고 네 개인적인 원한이로군. 무슨 원한이지?” “거창하게 원한은, 무슨. 그냥 도련님 잘 모시러 온 거죠. 저는 어차피 도련님 없으면 죽거든요.” “...죽다니?” “도련님이 숨을 쉬어야 저도 숨을 쉴 수 있다는 소리입니다. 에드릭 도련님이 제 내일의 유일한 희망이자 숨통인 걸요.”  사실이다. 그의 숨결에서 나오는 정령의 힘이 나를 치유하니.  그런데 등을 보인 도련님의 귀는 어쩐지 새빨개져 있었다.      유서 깊은 공작가 후계답게 내 진가를 알아본 걸까.   도련님은 이따금 나를 지긋이 바라봤지만 쫓아내진 않았다.   자, 이제 회복도 되었겠다, 슬슬 탈주 각을 잡으려고 하는데...  도련님이 이상해졌다.  “그렇게나 나를 좋아하면서 어딜 도망치려고 그래.” “....” “너, 나 없으면 죽는다며.”  어느덧 그는 굶주린 포식자의 낯을 하고 있었다.    얼떨결에 집착광공이 된 여주 X 그런 여주에게 배워 찐집착광공이 되어버린 남주     여주 극강의 광공 플러팅  광공 입덕 부정기 남주   초반 까칠병약지랄 남주  어쩌다보니 남주 갱생  후반 화끈하게 미친 매운맛 남주 진짜 미침   사이다 여주 활약  관계 역전  착각계  능력녀  남장  로코  빙의  회귀  구 제목 : 얼떨결에 집착광공이 되어버렸다
1518989	이혼 후의 해피엔딩	 사교계에서 가장 아름다웠던 영애. 릴리 헤드윅. 그녀는 불운한 결혼생활에서 도망쳐 깊은 설산의 공작 성으로 향한다.  “제가 이 성에 머물 수 있도록 허락해 주세요.” “그건 안 되오. 당신 명예는 어쩌고?”  블레이크는 그녀를 귀찮게만 여겼다. 릴리에게는 익숙한 시선.  “일 년만 숨겨주시면 그 이후에는 두말하지 않고 떠나겠어요.”    그런데…. 어쩌다가 이렇게 된 거지?  “이제 전부 기억났소, 아가씨.”  블레이크는 릴리의 위에서 입을 맞췄다.  “어렸을 적 나에게 약조했을 텐데. 나한테 시집오겠다고 말이오.” “내… 내가요?” “이제는 약속을 지킬 때요.”  사내의 집요한 입맞춤에 릴리는 숨조차 쉴 수 없었다.  “나를 책임지시오.”     선동거후연애  사이다  거친남주  집착남주  무심여주  재치여주  표지 커미션. 팬아트 및 전적 표지들은 공지사항에 있습니다.
1518926	길드마스터는 게임 속에서만으로 충분합니다	 게임이 현실이 되면, 나는 신이다.  여주현판 먼치킨 공성전 전략 액션  성좌  겜판-;현판         “안녕하세요, 시청자 여러분!”   “스페이스킹의 새벽 기습으로 갑자기 선전쟁이 터졌습니다! 이 시점에 NPC 선전쟁이 터질 줄 누가 알았겠습니까?”   “지금 스페이스킹이 한 텀 휴식을 선언한 상황인데요, 상황정리 함께 보시죠.”   실시간 시청자 수가 엄청난 속도로 늘어났다.  시청자들은 엄청난 고퀄리티와 화려한 액션판타지로 잘 나가다가, 마지막 시즌에 좆퀄리티로 후루룩 말아먹은  왕자의 게임 보다  k-VFA 의 실제 스토리가 훨씬 더 탄탄하고 재미있다는 여론을 형성하고 있었다.  삼국지를 보는 것처럼 흥미진진한 길드 구도와, 한국 유저들의 수준 높은 게이밍 실력을 자랑하는  k-VFA 의 실시간 공성전!   카이샤 특집 최고다 진짜   카이샤의 귀속영웅이 되고싶다   이렇게 보니까 풀미낙이 왜 풀미낙인지 알겠네. 걍 풀미낙이 골드벙커 먹자.   ㄹㅇㅋㅋㅋ 풀미낙이 완전 하드캐리함ㅋㅋㅋㅋㅋ   솔직히 갓카이샤 구경하러옵니다   갓카...갓카.....   그리고 풀미낙의 길드마스터이자 뛰어난 게임 실력으로 유명해진 비파 VFA 의 스타 카이샤.  “다 떠들었으면 난 이만 자러 간다.”  “야야! 잠깐만!”  “왜 또.”  “나랑 같이 방송할 생각 없냐? 너 완전 비파 스타잖아. 네 캐릭터 브로마이드는 비 유저들한테도 엄청 잘 팔려. 내가 열심히 매니지먼트 해줄테니, 직접 만나서 한 번—”  “...별 미친 소릴 다 듣네.”  뚝.       —작가 트위터: @dsiz999 —dud1dnr@naver.com —표지는 딱지님 커미션 —미계약작 
1517315	새 가문과 약혼자를 맞이하겠습니다	 “나가거라, 너는 내 딸이 아니다. 능력이 없는 자에게 베노마인의 이름을 허락할 수 없다.”  그렇게나 노력했건만, 능력이 없다는 이유로 가문과 약혼자에게 버림받고 차가운 거리로 내쫓겼다.  잃어버린 귀족 지위를 되찾기 위해 나를 받아 줄 새로운 가문을 찾던 중, 베노마인가의 라이벌인 볼프강가 출신이자 나와 줄곧 원수처럼 지낸 에드먼드를 만났다.  “들었어. 베노마인가에서 쫓겨나고 파혼당했다며.”  고개를 들면 차가운 눈동자가 나를 비웃고 있을 것 같아 아무 말도 못하고 입술을 씹었다.  그는 그런 나를 한심하게 바라보며 독설을 내뱉을 게 분명했-  “그럼, 나랑 결혼하자. 우리 집에서 같이 살면 되겠네.”  ...? 뭐라고요, 이 미친놈아?     당황스러웠지만 결혼하는 대신 복수를 도와주겠다는 말에 나는 에드먼드의 제안을 받아들였다. 경쟁 가문 출신이었으니 가서 찬밥 신세가 될 각오를 하고서 복수가 끝날 때까지만 조용히 지내려고 했는데,  “언니, 우리랑 영원히 오래오래 같이 살 거죠?”  “그래서 아가, 우리 아들이랑 식은 언제 올릴 거니?”  나를 싫어할 거라 생각했던 예비 시동생과 시어머니가 이상하게도 이 계약결혼에 진심인 것 같다.  “...나가겠다고? 어디로?”  “설마 약속을 깨고 나한테서 도망칠 생각을 한 건 아니겠지?”  그리고 전에는 날 잡아먹지 못해 안달이 나 있던 에드먼드도 나한테 집착한다.   저기, 이래 보여도 저 당신들이랑 앙숙 관계였던 가문 출신인데요. 대체 다들 저한테 왜 이러시는 거죠...?  그런데 이번엔 나를 버렸던 가족과 약혼자까지 차례대로 와서 붙잡는다.  “아이린, 우리는 네가 없으면 안된단다. 제발 돌아와주렴.”  “내가 잘못했어, 다시 나한테 와, 아이린. 내가 그 구렁이같은 놈보다 훨씬 더 잘해줄 수 있어.”  대체 왜 이제와서 내게 매달리는 걸까.  나는 이제 돌아갈 생각이 없는데.    사이다 주변후회물 집착남주 계략남주 능력여주 선결혼후연애 여주꽃길 똥차 폐기후 새차 타는 여주   표지: 듀듀 님 커미션  thegreatorca@naver.com
1512149	악녀의 새언니가 되었다	 “어째서 부인이 외간 남자의 취향을 아는 겁니까?”  “그게…….”  “제 취향은 알고 있습니까?”   뭐였지? 사람 죽이는 걸 좋아한다고 내 입으로 어떻게 말해? 거기다 주인공도 아닌 인물에게 시간을 할애할 수 없었다. 저 앞에서 시누이가 남자 주인공에게 고백을 앞두고 있는지도 모르는 이 상황에서. 나는 마음이 급해졌다.  일단 비켜봐요, 남편. 우리 시누이 잘하고 있는지 내 두 눈으로 봐야 한단 말야.   “몰라요.”  “영 섭섭한걸요. 제가 너무 바깥일에만 힘을 쏟은 듯싶습니다.”  “그거야 뭐…….”   하루 이틀도 아니잖아요. 나의 시선은 여전히 시누이에게 고정되어 있었다. 그러다 그만 낯선 손길에 움츠러들고 말았다. 그제야 나는 그를 쳐다봤다.  내 어깨를 감싸고 있는 그의 투박한 손. 그는 내 어깨를 감쌀만한 인물이 절대 아니었다.  마틴 클라우드. 그의 아내 젬마에겐 일말의 애정도 없는. 그러니까 원작 소설에서도 젬마의 비중이 그렇게나 적었던 거겠지. 사랑꾼의 면모라곤 일절 찾아볼 수 없었는데.   “이젠 부부생활에도 힘써야겠습니다.”   뭐, 뭐라고요? 그가 나를 가볍게 들쳐 안았다. 지금 이 사람이 뭐라고 말한 거지?   ‘아니, 잠깐만. 이봐요, 남편!’   이거 놔요! 일단 나는 우리 악녀 시누이부터 남주랑 이어 줘야 한다고!     책빙의   조연빙의   가족물   일상물   가족갱생물   선결혼후연애   가벼운분위기지향     소개글과 키워드는 추가, 수정될 수 있습니다.   + 표지 : 맛파 @taspringonion 님 + 작가메일 : name_g_g@naver.com
1518357	가끔 보는 썸남이 황제입니다	" 황제남주 약무심남주 여주한텐다정남주 신분숨김 근데들킴  후작영애여주 쾌활발랄여주 다정한가족 다재다능 남주놀리는데맛들린여주 전생기억하지만 비중낮음  ""리나, 이제 뭐 할거야?""  ""음...가면 만들기?""   루스는 내 말에 잠깐 움찔하더니 조금 급하게 물었다.  ""무슨 가면?""  ""검은바탕에 얼굴에 쓰면 입가만 조금 보이는 크기, 금박 무늬에 한 쪽에 티아라.""   내 말이 이어질수록 루스의 표정이 조금씩 굳기 시작했다.  ""황제 폐하가 쓰고 나오신 거. 진짜 예뻤거든.""  "".....그래.""   시선을 피하며 가까스로 대답하는 루스를 뒤로 한 채 몰래 웃었다.   그래, 네가 쓰고 나왔던 그거.    25화 내외로 왼결 예정 전개 느림 주의...?"
1515335	소설 속 멍청한 조연이 되었다	  정치인의사생아가  공작가의양녀로  악녀는  벌을받고  소설속그녀는멍청해도  난똑똑하지  하필사랑에배신당한조연  원작은  개나주라지  집착남  후회남  다필요없고  다정남찾아삼만리 계략여주  능력여주  티키타카     “완전 미친 거 아냐? 아무리 사랑해도 그렇지. 딱 봐도 양아치던데 몸 주고 마음 주고 결국 이런 꼴이네.”    어릴 때부터 옆집에 살아온 소꿉친구이자 약혼자. 그리고 그를 가지고 싶던 한 여자.    그들의 술수로 백작가였던 집안이 망하고 파혼당하고 비참한 삶을 살면서도 그녀는 단 한 명만을 사랑하며 따르는 수동적인 여자였다. 이 소설의 악녀와 쓰레기에게 이용당하고 버려지는.     몇 번이나 그 지옥을 탈출할 수 있었던 기회. 그때마다 지고지순하게 사랑을 택하고 뒤로 물러나 기다리는 삶을 택했던 사람. 또 분노가 치밀어 오른다.    눈을 감고 마음을 가라앉히려다 어느새 잠이 든 모양이다.      그리고 차가운 기운에 눈을 뜨자,    “리오나, 무슨 생각해?”    그 바보 같던 소설 속 멍청한 조연에게 빙의했다.  
1522344	SSS급 용사님이 힘을 숨김	  여주현판  헌터물  힘순찐  역하렘  세계최강자여주  집착남주들  평화롭게살고싶은여주  그걸막는남주들  먼치킨  이 세계에서 용사가 돼 마왕을 무찌르고 다시 한국으로 돌아왔다.  내 힘? 여신이 봉인해두었다. 그래도 괜찮다. 게임이나 하면서 평화롭게 살 거니까!  그런데 세상이 날 가만 놔두지 않는다.  “각성하셨군요. 헌터로 등록해주십시오.” “ 송지아  님의 등급은 S급! 랭킹은…사실상 1위입니다….”  그래. 이참에 헌터나 해서 돈을 벌자!  그런데 나한테 접근하는 미친놈들이 너무 많다.  “키스 한 번 해주면 내 기억이 돌아올 것 같은데…. 어때, 한 번 할 때마다 던전을 받는 건.”  나랑 스킨십을 하면 잃어버린 기억이 돌아온다는 S급 랭킹 3위와,  “시켜주십시오. 지아님의 명예 집사.”  집사를 자청하는  차기  헌터 협회장,  “시간을 거스르고 거슬러, 드디어 너를 만났어. 보고 싶었어. 지아야….”  아무리 봐도 초면인데, 그리운 눈빛을 짓는 S급 랭킹 2위.  “지아짱 없으면 나 죽을 거임. 아무든 뒤져버릴 거임.” “아, 그래서! 우리 길드 들어올 거야, 말 거야?” “그렇게 마력을 쓰면 몸이 망가질 거다! 흥, 딱히 네 녀석을 걱정하는 건 아니다!”  나를 귀찮게 하는 S급 랭커들.  게다가 1년 만에 만난  전  동료들은 맛이 가버렸는데?  상관없다. 그래도 난 워라뱀 아니, 워라벨이나 할 거다!  e-mail: hkar44109@naver.com twitter: ins_2015
1333481	그가 사랑에 빠질 때	  ※ 네ㅇ버 시리즈에서 보실 수 있습니다! 감사합니다~    세상 무심하던 그, 첫사랑에 빠지다.   미인 남주 존댓말 남주 여주한정 다정남 사랑꾼 남주 귀여운 여주 다람쥐 여주 첩자 여주 로코 기사단물 달달물 
1517260	황후가 아니라 마탑주가 되겠습니다	 가문의 명예를 위해 기꺼이 황태자비가 되었다. 황후의 자리까지 올라가려, 황태자를 보필하는데 여동생과 바람나고 사생아까지 만든것 같다. 다 때려치고 마탑이나 들어가서 돈이나 벌련다.   lind1@naver.com
