code	title	info
1506529	소꿉친구는 애 아빠입니다	" ""난 네가 남의 애를 가져도 괜찮아. 내가 네 옆에서 이 애 아빠가 되어줄게.""  그가 무언가 단단히 오해를 한 채 내게 애원하듯 유혹했다. 저게 유혹인지, 부탁인지, 호의인지, 동정인지 헷가릴 정도로 페로몬이 짙게 풍겨왔다.  ""아니, 네가 애 아빠거든?""  그런 상황에서 차마 거짓말을 할 수 없는 날 용서해라, 나는 몇 달 동안 앓고 앓아왔던 거, 더 이상 끌기 싫다.  ""뭐······?""  하지만, 예상치 못한 일이 일어났다. 내 앞에 있는 뱃속의 아이 아빠이자 내 소꿉친구가······  ""야, 너 왜 울고 그래!""  그만 울어버리고 말았다.    ""어머니, 그 놈은 반드시 제가 죽이겠습니다.""  살벌한 대화가 오가는 협탁엔 그저 적의만이 넘실거렸다.  ""아니, 내가 죽인다. 감히 우리 막내를 이렇게······""  ""나 막내 아니라고 다섯째라니까 자꾸 막내래.""  ""조용, 아무튼 난 지금 네가 품고 있는 아이의 아빠를 좀 죽이고 와야겠다.""  ""아니, 진정들 좀 하시라니까요!""    원수지간이자 라이벌지간인 두 가문, 카틀러스와 디세젠이 있었다. 그들은 사이가 꽤나 좋지 않다고 할 수 있었는데, 특히 로힌시아와 카니스라는 두 가문의 자제들 때문에 그랬다.  ""동생분을 좋아합니다.""  디세젠의 차남 카니스, 그가 제 소꿉친구이자 라이벌 가문의 딸, 로힌시아를 너무나 좋아했기 때문이었다.  ""좋아해, 로힌시아.""  ""저 새끼 잡아!""  ""형님들, 전 동생분께 진심이랍니다.""  ""잡아서 죽여.""  ""제가 죽으면 로힌시아가 많이 슬퍼할 텐데요.""  이 때문이었을까, 카틀러스는 호시탐탐 디세젠의 카니스를 죽이려 들었고, 그걸 매일같이 말리는 건 로힌시아였다.  그리고 그 뒤, 사건이 터지고 말았다.  ""로힌시아 아가씨가······ 임신하셨습니다.""  오랜 소꿉친구인 둘 사이에 아이가 생겨버리고 만 것이다.  이게, 대체 어떻게 된 일일까?   하나가 풀리면 하나가 돌진하는 좌충우돌 육아일기! 과연, 이들은 무사히 아이를 키우며 로힌시아의 가족들과 원만한 ?  관계를 이루어 나갈 수가 있을까······?  미계약작 sharon001213@naver.com"
1514400	세계관이 미워하는 악녀입니다	  후회多  주변인_쓰레기_주의  여주_구름  고구마  이 소설 속 모든 인물들은 '이시아벨'이라는 한 악역에게 죽음을 안겨주기 위해 짜여 있다. 그녀가 사랑하는 이는 자신을 방관했고, 믿었던 이가 되돌려준 것은 배신이었다.  그렇게 믿었다.  “전하께선 정말 세간에서 말하는 악인이십니까?”  그러나 어느 순간 원작은 비틀어졌다.  메일 : mintcider12@gmail.com
1414336	이혼했는데 왜 집착하세요?	" 병든 남편을 정성껏 간호하며 지내던 중, 가문이 반란에 휩쓸려 멸문할 예정이었다.  솔리아는 남편을 위해 이혼을 요구했다.  ""우리 이혼해요.""      변변찮은 정령사인 솔리아가 남편과 이혼한 후. 먹고 살기 위해 티 가든을 열었는데 대박이 났다.  그런데 반란이 일어났다는 심상찮은 소문이 들렸다.  반란군 수장이 조각 같은 미남이라는 것….  ""부인.""  병약했던 전 남편이 솔리아를 찾아왔다.  그것도 군부의 수장이 입는 제복을 걸치고서.  ""다시 저를 돌봐주세요. 살 날이 얼마 남지 않았으니까요."" ""군부의 수장이 된 거예요? 저는 그렇게 높은 사람을 돌볼 수가 없어요.""  솔리아가 주춤하며 말하자 노아가 콜록, 기침을 하며 말했다.  ""그럴 리가요, 부인. 빌린 겁니다.""  옷이 없어 수장에게 빌렸다는 남편이 솔리아는 짠했다.  그런데 이상하다. 왜 다들 전 남편만 보면 숨거나 몸을 떠는 걸까.   정령사 여주 한의사 여주 티가든 주인 여주 드래곤의 주인 당찬 능력자 여주   병약한 남주 세계관최강자 남주 여주한정 집착남 계략남 군부의 수장 남주    착각계  능력여주  선이혼후연애  집착남주  도망여주  힐링 요리먹방  영지관리  로맨스 코미디 "
1487647	무협지 엑스트라는 장수를 희망한다	" 무협 세상에서 다시 태어났다. 명문세가의 자제도 아니고 하필 거지라니! 그래도 스승을 잘 둬서 전생과 달리 장수할 수 있을줄 알았다.  내 정체가 사실 전생에 즐겨읽던 무협지 속 엑스트라라는 걸 깨닫기 전까진 말이다.  주인공의 일에 휘말려도 죽지 않고 오히려 도울 수 있는 힘을 갖춰야 했다. 앞만 보고 아등바등 성장한 결과...  ""저기 봐. 요새 후기지수 중 최고로 뽑히는 경월개다.""  강호의 온갖 사람들이 내게 주목하고,  ""내가 고아가 아니라고?""  내게 출생의 비밀이 있다는 사실도 알게 됐으며, 심지어-  ""소소, 경애해.""  주인공한테 고백까지 받아버렸다. 아니, 원작에는 로맨스 없었잖아!   어째, 내 삶을 구하려다 세상까지 구하게 생겼다.     무협로판  환생  성장물  동양풍  책빙의  출생의비밀  먼치킨 여주  사교성만렙 여주  당찬 여주  세계관최고미인 남주  먼치킨 남주  다정남주   작품에 등장하는, 무협에서 통용되는 표현은 하나로 통일되었습니다 소협, 소저, 대협;소협, 대협   표지 출처 공지사항 작가 메일 newdaneul12@gmail.com"
1477647	후회 남주의 시한부 누나가 되었다	" 여주에게 온갖 업보를 쌓다 후회하는 남주의 누나에 빙의했다. 원작에 따르면 불치병으로 죽어서 어린 남주가 비뚤어지는 계기를 제공하겠지만…… 그런 역할 따윈 사양이다.  원작을 읽은 나는 병의 치료법을 알고 있었다. 넘치는 신성력을 지닌 인물과 지속적으로 신체 접촉을 하는 것.  그게 바로 천덕꾸러기 3황자이자 여주의 오빠인 칼른이었다. 그래서 나는 칼른과 계약 약혼으로 스킨십을 노리기로 했다.  “저희 가문이 황자님에게 도움이 된다면, 얼마든지 이용하셔도 좋아요.” “……진짜로 저와 결혼할 수 있을 거라고 꿈도 꾸지 마십시오.”  여주 오빠가 나한테 까칠하지만 뭐 어떤가. 그 신성력 덕에 손만 쥐고 있어도 내 병이 자연 치유되는 치료제인데.  자, 이제 치료제는 확보했으니 금수저 꿀백수 라이프를 위해 노력할 때였다.  “네 정녕… 이토록 철이 없었다니!” “카, 칼른 저하는 좋은 분이세요!”  가련한 사랑꾼의 가면을 활용하기도 하고.  “우연이 아니라 다 영애의 계획이었겠죠?” “…후후, 내가 대답할 필요가 있어?”  때로는 흑막의 가면도 써주면서 바쁘게 살다 보니 파혼할 날이 돌아왔다. 그런데…….  ""……당신을 이용하려 했던 제 잘못입니다. 어떻게 해야 저를 용서해 주실 건가요?""  여주 오빠가 나에게 용서를 빌며 붙잡기 시작했다. 아니, 나도 너 치료제로 잘 이용해먹었는데… 왜 네가 후회남 대사를 읊는 거니…….    후회남소설빙의  착각계  오해물 ^^   계약약혼  원작의 고구마 분쇄  누나 껌딱지 되는 뽀짝 남동생  새언니 바라기 원작 여주  겉은 청순하나 속은 그렇지 않은 여주  백수가 목표면서 부지런한 K-로판 여주의 숙명  까칠한 척 말랑 다정남  초기 싸늘 입덕 무자각 남주 → 여주 상대로 혼자 후회물 찍는 남주 "
1489957	절륜한 남주의 첫사랑이 되어버렸다.	 남주의 첫사랑에 빙의했다. 남주에게 버림받자마자 여주를 지독하게 괴롭히다 끝끝내 처참하게 죽는 악역으로.  앞으로 두 달.  두 달만 버티면 남주는 여주에게 관심을 보이고 나는 곧 찬밥신세가 될 예정이었다. 그래서 어차피 곧 자유로워질 거 괜히 원작 꼬이게 하지 말고  남주가 여주에게 반해서 내게 질릴 때까지 그를 받아주기로 했다.  물론 나 또한 그를 이용 ? 하기로 했는데...  “한번 더, 응?” “하지만... 너무 힘든데...” “아리엘... 제발...”  그런데 해도 해도 너무한 거 아니야?  이 남자 체력이 무슨... 황제로서 늦게까지 일하고 또 늦게까지...  그만 절륜한 남주에게 호되게 걸리고 말았다.    시간이 흐르고 드디어 두 달이 지났다.  원작대로, 여주인 헤스티아가 유학을 끝내고 돌아오면 그녀는 황제인 남주의 유일한 황후로 책봉될 예정이었다.  그래서 슬슬 자유로워질 준비를 하며 분주하던 어느 날 내게 날벼락이 떨어졌다.  “황비 아리엘 윈스터 로이덴을 황후에 봉한다.”  아니, 내가 왜? 그럼 헤스티아는?  “그리고 앞으로 나는 황후 외에는 그 누구와도 국혼을 하지 않을 것이다.”  저기요. 제 의사는요?  “날 사랑하잖아. 그러니 여기 내 곁에 있어.”  그렇게 말하는 그의 눈빛엔 짙은 욕망과 집착이 담겨 있었다.   집착남주 절륜남주 계략남주 폭군남주 여주에게만다정 적응빠른여주 태평한여주 마음만무심한여주 몸은안무심한여주 책빙의  
1495178	아직 눈물이 마르지 않았다	"   시한부   상처녀   직진녀   다정남   후회남   잔잔물   애잔물   선결혼 후연애    델리샤 무아제즈는 울지 않는다. 그녀는 우는 법을 배운다.      ""카든께서 이토록 엄중히 하시려던 말씀이 무언지, 이제는 꺼내놓으셔도 될 듯 합니다."" ""연애해요."" ""……."" ""…….""  투르한이 뒤늦게 반응했다.  ""……뭐요?"" ""연애요."" ""뭘 하자고……."" ""연애.""  결혼한 마당에 연애를 하자고, 델리샤 무아제즈가 말했다.  ""한 달 뒤에는 이혼해 드릴테니.""  이혼해 주겠노라고도.   투르한 하티제의 얼굴이 일그러졌다."
1506463	던전 앞 SSS급 카페	  여주현판  헌터물  카페경영  힐링먹방  욜로하고 싶은 여주  여주의 커피맛에 중독된 남주  S급 헌터 남주  일만 하다 던전 브레이크에 휘말려 죽었더니 과거로 회귀했다.  월급 노예 생활은 안녕이다. 이번 생은 다르게 살 테다.  당장 사표를 내고, 할머니가 남긴 가게에서 카페를 차렸다.  던전 앞이라 손님은 없지만 그래도 상관 없다. 내가 바라는 건 욜로 라이프니까!   그런데.   클래스 : 카페 주인 F 로 각성했습니다.   스킬 : 내 손 안의 카페 Lv.1 를 획득했습니다.   퀘스트 : 믹스커피 100잔 타기 0 100 를 시작합니다.   월급 노예 생활을 때려쳤더니, 커피 노예가 되게 생겼다.      “유현 씨는 청라 길드장 본 적 있어요?” “네?” “계속 모습을 감추고 있잖아요.”  “길드장에게 관심이 많은가 보군요.” “으음……. 아니요.”  “그럼 왜 묻습니까?”  “계속 정체를 감추는 걸 보니까, 못생긴 게 틀림 없어요.”  “…….”  “잘생겼으면 얼굴을 숨길 이유가 없잖아요. 어쩌면 대머리인 게 아닐까요?”  “…….”  이상하다. 길드장 이야기를 하는데 왜 이 남자가 착잡한 표정을 짓지. 본인은 반반하게 생겼으니까 상관 없을 텐데.    표지 제가 만듬 
1508667	내가 구한 늑대가 청혼했다.	 프로스트 공작 가의 사생아, 에블린.   약혼자에게 파혼당하고, 친어머니마저 여읜 마당에 늙은 후작에게 팔려갈 위기에 처했다.   그런 내 품에 툭 떨어진 동아줄. 고향의 영주 레이먼드.   “나와 결혼하죠.”   절박함에 무작정 잡았다.   부디 그가 내 인생의 한 줄기 빛이 되길 바라며.      “맞아요. 멍멍이.”   내가 어릴 적 쥐덫에서 구해준 강아지.   그런데 내 남편이 그 멍멍이라고? 심지어 늑대라고?   “난 그때부터 당신뿐이었습니다.”   금색 눈동자가 내 찬 손을 제 뺨으로 가져갔다.   뜨거운 온기가 언 손을 녹였다.      “이젠 제 아내입니다.”   내겐 늘 다정했던 그의 얼굴은 차가웠다.   날 버린 걸 후회한다고.   한 번만 기회를 달라는 전 약혼자를 마주하는 그는 낯선 사람 같았다.   “당신이 못 해준 만큼. 아니 그보다 훨씬 많이.”   얼음장 같은 목소리.   “내가 아껴줄 겁니다.”      늑대인간, 이종족, 수인물, 귀족, 제국, 원앤온리, 무심녀, 능력녀, 다정남, 능글남, 회빙환X, 약간가족복수물, 선결혼후연애     표지 : 미별님   문의 : cynthia0807@naver.com   오타 지적 대환영.
1514351	시한부 공작부인은 영생을 위해서라면	"  사랑하는 사람들과 불로불사의 삶을 살고싶다.  사생아 공작부인으로 무시 받으며 살던 그녀는 불치병에 걸리고 우연히 대마법사였던 전생의 기억이 떠올리게 된다. 너무도 행복했던 과거, 잃어버린 꿈을 되찾길 결심한 그녀는 우선 무심한 남편과 가족부터 정리하려는데-. . . . -어째 오해를 산 것 같다?    “부인, 당신 그렇게 해서 내게 정을 떼려는 거잖아.” “-네?” “당신 떠나고 나 혼자 남겨지면 후회하고 자책할 거 아니까, 그래서 이렇게 못된 척 하는 거 모를 줄 알았습니까!?”   이혼한 전남편이 내 앞에 나타나 헛소리를 해대고,    ""어머니-, 어머니, 잘못 했습니다. 그렇게 아프신 줄도 모르고-."" ""엄마, 내가 잘못했어! 이제부터 엄마 말 잘들을 테니까 우리 집에가, 응?!""   남남이 된 되바라진 양아들, 딸이 개과천선을 하고,     ""그땐 그저 모든 책임을 너에게 돌리고 싶었던 거야. 내가 너무 어려서, 너는 나보다 더 작고 여리다는 걸 몰랐어.""   평생을 괴롭혀온 오빠는 무릎을 꿇고,     ""-내가 그렇게도 싫으냐?""   무관심했던 아버지는 눈물만 뚝뚝 흘린다.    내가 바랐던 건 당신들이 내 삶에서 꺼져주는 거지, 돌아와달라고 매달리는 게 아닌데?      ""끝이 보이지 않는 영원한 시간이, 정말 행복할 거라고 생각해요?""  그건 그녀의 입장에선 두번 생각할 가치도 없는 헛소리였다. 하지만 뺨을 감싼 손끝에서 느껴지는 체온에, 자신을 걱정스레 바라보는 애정어린 눈빛에 얼어있던 마음이 조금씩-, 조금씩 녹아내리기 시작하는 것이다.  시한부 공작부인은 영생을 얻고 정말 행복해 졌을까?   가족후회물  전남편후회  그러나남주는새남자  약착각계  Email : underthestarlights@gmail.com"
